date,co2_median,R.H._median,Press_median,Temp_median,O3_median,PM1_median,PM10_median,PM2.5_median
2024-07-23 00:00:00+00:00,400.0,70.51,100779.0,25.32,0.0,6.0,9.0,8.0
2024-07-24 00:00:00+00:00,400.0,81.67,100484.0,22.31,0.0,7.0,10.0,9.0
2024-07-25 00:00:00+00:00,400.0,77.05,100361.0,22.0,0.0,5.0,8.0,7.0
2024-07-26 00:00:00+00:00,400.0,81.79,100532.0,19.95,0.0,3.0,4.0,4.0
2024-07-27 00:00:00+00:00,400.0,70.4,101243.0,25.33,0.0,4.0,6.0,5.0
2024-07-28 00:00:00+00:00,400.0,55.23,101075.0,29.67,0.0,3.0,4.0,4.0
2024-07-29 00:00:00+00:00,400.0,57.61,101013.0,21.82,0.0,1.0,2.0,2.0
2024-07-30 00:00:00+00:00,400.0,56.62,100928.0,21.63,0.0,1.0,2.0,2.0
2024-07-31 00:00:00+00:00,400.0,56.01,100962.0,23.62,0.0,2.0,3.0,3.0
2024-08-01 00:00:00+00:00,400.0,53.71,100597.0,27.3,0.0,4.0,6.0,6.0
2024-08-02 00:00:00+00:00,400.0,56.73,100185.0,29.56,0.0,4.0,6.0,6.0
2024-08-03 00:00:00+00:00,400.0,70.53,99865.0,24.22,0.0,3.0,5.0,5.0
2024-08-04 00:00:00+00:00,400.0,69.47,100471.0,20.5,0.0,3.0,5.0,5.0
2024-08-05 00:00:00+00:00,400.0,57.82,100503.0,25.85,0.0,4.0,6.0,6.0
2024-08-06 00:00:00+00:00,400.0,84.31,100524.0,19.34,0.0,4.0,6.0,6.0
2024-08-07 00:00:00+00:00,400.0,66.2,100860.0,24.13,0.0,3.0,5.0,5.0
2024-08-08 00:00:00+00:00,400.0,58.43,100772.0,27.75,0.0,6.0,9.0,8.0
2024-08-09 00:00:00+00:00,400.0,78.84,100772.0,22.2,0.0,4.0,5.0,5.0
2024-08-10 00:00:00+00:00,400.0,68.38,101174.0,24.18,0.0,5.0,7.0,7.0
2024-08-11 00:00:00+00:00,400.0,63.19,101290.0,26.23,0.0,6.0,9.0,8.0
2024-08-12 00:00:00+00:00,400.0,60.93,101023.0,26.13,0.0,3.0,5.0,5.0
2024-08-13 00:00:00+00:00,400.0,49.97,100888.0,26.11,0.0,3.0,4.0,4.0
2024-08-14 00:00:00+00:00,400.0,53.3,101144.0,27.95,0.0,2.0,3.0,3.0
2024-08-15 00:00:00+00:00,400.0,55.22,101034.0,29.2,0.0,3.0,4.0,4.0
2024-08-16 00:00:00+00:00,400.0,70.06,100899.0,23.99,0.0,3.0,4.0,4.0
2024-08-17 00:00:00+00:00,400.0,57.36,100670.0,29.22,0.0,5.0,7.0,7.0
2024-08-18 00:00:00+00:00,400.0,45.69,100429.0,32.54,0.0,3.0,4.0,4.0
2024-08-19 00:00:00+00:00,400.0,49.41,100492.0,30.22,0.0,4.0,6.0,6.0
2024-08-20 00:00:00+00:00,400.0,52.35,100605.0,30.78,0.0,4.0,6.0,6.0
2024-08-21 00:00:00+00:00,400.0,50.35,100252.0,26.69,0.0,5.0,7.0,7.0
2024-08-22 00:00:00+00:00,400.0,62.05,100635.0,24.83,0.0,3.0,4.0,4.0
2024-08-23 00:00:00+00:00,400.0,54.82,101151.0,23.28,0.0,4.0,6.0,6.0
2024-08-24 00:00:00+00:00,400.0,48.35,101368.0,27.5,0.0,3.5,5.5,5.5
2024-08-25 00:00:00+00:00,400.0,52.54,100940.0,28.83,0.0,5.0,7.0,7.0
2024-08-26 00:00:00+00:00,400.0,65.78,100935.0,27.93,0.0,7.0,10.0,9.0
2024-08-27 00:00:00+00:00,400.0,66.09,101011.0,26.82,0.0,8.0,11.0,10.0
2024-08-28 00:00:00+00:00,400.0,69.59,101108.0,24.77,0.0,8.0,11.5,10.5
2024-08-29 00:00:00+00:00,400.0,64.95,101117.0,25.89,0.0,6.0,9.0,8.0
2024-08-30 00:00:00+00:00,400.0,62.26,101055.0,25.79,0.0,7.0,10.0,9.0
2024-08-31 00:00:00+00:00,400.0,46.34,101069.0,26.85,0.0,3.0,5.0,5.0
2024-09-01 00:00:00+00:00,400.0,48.94,100915.0,27.53,0.0,3.0,5.0,5.0
2024-09-02 00:00:00+00:00,400.0,51.59,100951.0,27.13,0.0,7.0,11.0,10.0
2024-09-03 00:00:00+00:00,400.0,50.97,101169.0,26.49,0.0,9.0,13.0,12.0
2024-09-04 00:00:00+00:00,400.0,64.41,101289.0,19.43,0.0,5.0,7.0,7.0
2024-09-05 00:00:00+00:00,400.0,69.09,101177.0,20.2,0.0,7.0,10.0,9.0
2024-09-06 00:00:00+00:00,400.0,73.17,101411.0,21.98,0.0,5.0,7.0,7.0
2024-09-07 00:00:00+00:00,400.0,61.6,101658.0,23.8,0.0,4.0,6.0,6.0
2024-09-08 00:00:00+00:00,400.0,63.6,101480.0,17.41,0.0,5.0,8.0,7.0
2024-09-09 00:00:00+00:00,400.0,50.64,100975.0,25.1,0.0,4.0,5.0,5.0
2024-09-10 00:00:00+00:00,400.0,67.5,100185.0,23.38,0.0,4.5,6.0,6.0
2024-09-11 00:00:00+00:00,400.0,82.08,100217.0,20.14,0.0,10.0,14.0,13.0
2024-09-12 00:00:00+00:00,400.0,91.57,100270.0,19.85,0.0,3.0,5.0,5.0
2024-09-13 00:00:00+00:00,400.0,77.77,100272.0,23.32,0.0,5.0,8.0,7.0
2024-09-14 00:00:00+00:00,400.0,86.61,99958.5,19.69,0.0,2.0,4.0,4.0
2024-09-15 00:00:00+00:00,400.0,91.81,100385.0,16.79,0.0,3.0,4.0,4.0
2024-09-16 00:00:00+00:00,400.0,89.65,100600.0,16.89,0.0,4.0,6.0,6.0
2024-09-17 00:00:00+00:00,400.0,79.37,101384.0,18.02,0.0,5.5,10.0,9.0
2024-09-18 00:00:00+00:00,400.0,78.29,101661.0,16.03,0.0,5.0,8.0,7.0
2024-09-19 00:00:00+00:00,400.0,81.69,101810.0,13.79,0.0,4.0,7.0,6.0
2024-09-20 00:00:00+00:00,400.0,71.81,101989.0,14.14,0.0,5.0,7.0,7.0
2024-09-21 00:00:00+00:00,400.0,71.75,101780.0,18.46,0.0,12.0,16.0,15.0
2024-09-22 00:00:00+00:00,400.0,73.02,101354.0,17.69,0.0,8.0,12.0,11.0
2024-09-23 00:00:00+00:00,400.0,72.09,101203.0,19.14,0.0,11.0,16.0,14.0
2024-09-24 00:00:00+00:00,400.0,66.47,101178.0,20.34,0.0,8.0,12.0,11.0
2024-09-25 00:00:00+00:00,400.0,68.51,101212.0,21.14,0.0,3.0,5.0,5.0
2024-09-26 00:00:00+00:00,400.0,73.69,100965.0,21.5,0.0,4.0,6.0,6.0
2024-09-27 00:00:00+00:00,400.0,64.43,100664.0,23.25,0.0,5.0,7.0,7.0
2024-09-28 00:00:00+00:00,400.0,71.59,100672.0,21.74,0.0,3.0,4.0,4.0
2024-09-29 00:00:00+00:00,400.0,94.47,100874.0,13.72,0.0,1.0,2.0,2.0
2024-09-30 00:00:00+00:00,400.0,92.7,101018.0,9.05,0.0,1.0,2.0,2.0
2024-10-01 00:00:00+00:00,400.0,86.23,100995.0,9.68,0.0,3.0,5.0,5.0
2024-10-02 00:00:00+00:00,400.0,82.88,100954.0,12.5,0.0,5.0,8.0,7.0
2024-10-03 00:00:00+00:00,400.0,77.18,100710.0,16.82,0.0,5.0,7.0,7.0
2024-10-04 00:00:00+00:00,400.0,75.09,100529.0,20.74,0.0,6.0,9.0,8.0
2024-10-05 00:00:00+00:00,400.0,89.73,100560.0,17.68,0.0,8.0,11.0,10.0
2024-10-06 00:00:00+00:00,400.0,88.42,100454.0,16.46,0.0,3.0,4.0,4.0
2024-10-07 00:00:00+00:00,400.0,87.35,100866.0,13.64,0.0,3.0,4.0,4.0
2024-10-08 00:00:00+00:00,400.0,74.78,101136.0,15.02,0.0,2.0,4.0,4.0
2024-10-09 00:00:00+00:00,400.0,78.54,100403.0,16.04,0.0,4.0,5.0,5.0
2024-10-10 00:00:00+00:00,400.0,83.67,100040.0,17.67,0.0,6.0,9.0,8.0
2024-10-11 00:00:00+00:00,400.0,87.6,100089.0,16.38,0.0,5.0,8.0,7.0
2024-10-12 00:00:00+00:00,400.0,80.45,101367.0,12.22,0.0,2.0,3.0,3.0
2024-10-13 00:00:00+00:00,400.0,75.59,101145.0,12.45,0.0,4.0,6.0,6.0
2024-10-14 00:00:00+00:00,400.0,73.67,101288.0,11.84,0.0,1.0,2.0,2.0
2024-10-15 00:00:00+00:00,400.0,85.36,101656.0,9.59,0.0,8.0,12.0,11.0
2024-10-16 00:00:00+00:00,400.0,75.45,102322.0,11.16,0.0,5.0,7.0,7.0
2024-10-17 00:00:00+00:00,400.0,81.93,102772.0,6.57,0.0,4.0,6.0,6.0
2024-10-18 00:00:00+00:00,400.0,80.31,102416.0,5.89,0.0,10.0,15.0,13.0
2024-10-19 00:00:00+00:00,400.0,74.06,102500.0,6.38,0.0,13.0,19.0,17.0
2024-10-20 00:00:00+00:00,400.0,79.86,102859.0,3.97,0.0,17.0,24.0,22.0
2024-10-21 00:00:00+00:00,400.0,80.34,102831.0,6.85,0.0,20.0,28.0,25.0
2024-10-22 00:00:00+00:00,400.0,76.18,102439.0,8.98,0.0,17.0,23.5,21.0
2024-10-23 00:00:00+00:00,400.0,82.46,102619.0,12.34,0.0,18.0,26.0,23.0
2024-10-24 00:00:00+00:00,400.0,83.23,102958.0,8.42,0.0,18.0,26.0,23.0
2024-10-25 00:00:00+00:00,400.0,82.77,102512.0,7.42,0.0,21.0,29.0,26.0
2024-10-26 00:00:00+00:00,400.0,85.23,102240.0,8.09,0.0,20.0,28.0,25.0
2024-10-27 00:00:00+00:00,400.0,79.09,101898.0,10.43,0.0,14.0,21.0,19.0
2024-10-28 00:00:00+00:00,400.0,81.44,101889.0,12.44,0.0,11.0,16.0,14.0
2024-10-29 00:00:00+00:00,400.0,80.17,102072.0,10.08,0.0,16.0,25.0,21.5
2024-10-30 00:00:00+00:00,400.0,82.45,101913.0,13.62,0.0,21.0,30.0,27.0
2024-10-31 00:00:00+00:00,400.0,76.91,101866.0,14.22,0.0,13.5,18.0,17.0
2024-11-01 00:00:00+00:00,400.0,76.84,101268.0,12.41,0.0,11.0,16.0,15.0
2024-11-02 00:00:00+00:00,400.0,65.12,101720.0,9.39,0.0,2.0,3.0,3.0
2024-11-03 00:00:00+00:00,400.0,69.59,102587.0,3.5,0.0,2.0,3.0,3.0
2024-11-04 00:00:00+00:00,400.0,73.51,101792.0,6.51,0.0,6.0,9.0,8.0
2024-11-05 00:00:00+00:00,400.0,73.51,101792.0,6.51,0.0,6.0,9.0,8.0
2024-11-06 00:00:00+00:00,400.0,66.69,102858.0,6.31,0.0,18.0,26.5,23.0
2024-11-07 00:00:00+00:00,400.0,65.59,102828.0,9.44,0.0,39.0,58.0,51.0
2024-11-08 00:00:00+00:00,400.0,77.79,102895.0,5.09,0.0,36.0,54.0,46.5
2024-11-09 00:00:00+00:00,400.0,81.19,102883.0,5.42,0.0,6.0,9.0,8.0
2024-11-10 00:00:00+00:00,400.0,71.59,102669.0,7.0,0.0,6.0,10.0,9.0
2024-11-11 00:00:00+00:00,400.0,72.91,102604.0,4.38,0.0,12.0,20.0,17.0
2024-11-12 00:00:00+00:00,400.0,75.65,102583.0,4.8,0.0,7.0,11.0,10.0
2024-11-13 00:00:00+00:00,400.0,81.59,102298.0,3.66,0.0,13.0,20.0,18.0
2024-11-14 00:00:00+00:00,400.0,78.9,101934.0,4.22,0.0,16.0,23.0,21.0
2024-11-15 00:00:00+00:00,400.0,80.76,101535.0,3.91,0.0,13.0,18.0,17.0
2024-11-16 00:00:00+00:00,400.0,78.08,101795.0,4.83,0.0,11.0,16.0,15.0
2024-11-17 00:00:00+00:00,400.0,79.84,100894.0,3.03,0.0,14.0,20.0,18.0
2024-11-18 00:00:00+00:00,400.0,78.47,100729.0,2.5,0.0,17.5,25.0,22.5
2024-11-19 00:00:00+00:00,400.0,72.31,100973.0,6.45,0.0,21.0,30.0,27.0
2024-11-20 00:00:00+00:00,400.0,68.73,99262.0,11.18,0.0,8.0,11.0,10.0
2024-11-21 00:00:00+00:00,400.0,78.83,99776.0,1.0,0.0,6.0,9.0,8.0
2024-11-22 00:00:00+00:00,400.0,75.79,99603.0,3.91,0.0,3.0,5.0,5.0
2024-11-23 00:00:00+00:00,400.0,75.72,101177.0,1.66,0.0,6.0,8.0,8.0
2024-11-24 00:00:00+00:00,400.0,68.54,102621.0,2.95,0.0,6.5,10.5,9.0
2024-11-25 00:00:00+00:00,400.0,75.97,102570.0,0.4,0.0,10.0,15.0,14.0
2024-11-26 00:00:00+00:00,400.0,77.47,101756.0,-0.43,0.0,8.0,12.0,11.0
2024-11-27 00:00:00+00:00,400.0,83.57,102024.0,3.14,0.0,24.0,35.0,31.5
2024-11-28 00:00:00+00:00,400.0,81.27,101827.0,5.33,0.0,18.0,25.0,23.0
2024-11-29 00:00:00+00:00,400.0,87.6,101738.0,5.22,0.0,10.0,14.0,13.0
2024-11-30 00:00:00+00:00,400.0,89.31,103006.0,4.11,0.0,5.0,7.0,7.0
2024-12-01 00:00:00+00:00,400.0,81.59,102884.0,6.29,0.0,13.0,19.0,17.0
2024-12-02 00:00:00+00:00,400.0,73.31,102235.0,4.43,0.0,8.0,11.0,10.0
2024-12-03 00:00:00+00:00,400.0,77.15,101779.0,3.88,0.0,8.0,12.0,11.0
2024-12-04 00:00:00+00:00,400.0,80.45,101925.0,2.62,0.0,8.0,12.0,11.0
2024-12-05 00:00:00+00:00,400.0,78.29,102405.0,1.51,0.0,8.0,12.0,11.0
2024-12-06 00:00:00+00:00,400.0,79.81,101730.0,2.78,0.0,7.0,11.0,10.0
2024-12-07 00:00:00+00:00,400.0,89.48,100840.0,6.05,0.0,8.0,12.0,11.0
2024-12-08 00:00:00+00:00,400.0,89.39,100870.0,5.97,0.0,6.0,10.0,9.0
2024-12-09 00:00:00+00:00,400.0,90.87,101118.0,5.07,0.0,4.0,7.0,6.0
2024-12-10 00:00:00+00:00,400.0,84.93,101602.0,2.4,0.0,3.0,4.0,4.0
2024-12-11 00:00:00+00:00,400.0,83.6,101629.0,1.86,0.0,4.0,6.0,6.0
2024-12-12 00:00:00+00:00,400.0,81.68,102043.0,1.37,0.0,4.0,7.0,6.0
2024-12-13 00:00:00+00:00,400.0,71.97,102890.0,1.77,0.0,4.0,6.0,6.0
2024-12-14 00:00:00+00:00,400.0,70.67,101797.0,3.28,0.0,7.0,11.0,9.0
2024-12-15 00:00:00+00:00,400.0,72.84,100986.0,3.22,0.0,11.0,17.0,15.0
2024-12-16 00:00:00+00:00,400.0,67.43,101395.0,6.62,0.0,3.0,4.0,4.0
2024-12-17 00:00:00+00:00,400.0,69.34,101346.0,8.03,0.0,3.0,5.0,5.0
2024-12-18 00:00:00+00:00,400.0,72.31,101734.0,7.58,0.0,5.0,7.0,7.0
2024-12-19 00:00:00+00:00,400.0,84.05,100836.0,3.06,0.0,17.0,25.0,22.0
2024-12-20 00:00:00+00:00,400.0,86.61,100184.0,4.12,0.0,16.0,23.0,20.0
2024-12-21 00:00:00+00:00,400.0,77.95,101274.0,3.86,0.0,4.0,6.0,5.0
2024-12-22 00:00:00+00:00,400.0,74.77,100766.0,0.99,0.0,7.0,11.0,10.0
2024-12-23 00:00:00+00:00,400.0,79.93,100277.0,3.4,0.0,10.0,14.0,13.0
2024-12-24 00:00:00+00:00,400.0,88.1,101090.0,3.56,0.0,9.0,13.0,12.0
2024-12-25 00:00:00+00:00,400.0,86.96,102495.0,3.21,0.0,6.0,9.0,8.0
2024-12-26 00:00:00+00:00,400.0,80.5,103282.0,0.56,0.0,4.0,6.0,6.0
2024-12-27 00:00:00+00:00,400.0,88.17,102616.0,1.37,0.0,5.0,7.0,7.0
2024-12-28 00:00:00+00:00,400.0,82.02,102564.0,1.74,0.0,2.0,4.0,4.0
2024-12-29 00:00:00+00:00,400.0,80.95,102472.0,1.98,0.0,3.0,4.0,4.0
2024-12-30 00:00:00+00:00,400.0,82.1,102290.0,1.5,0.0,12.0,19.0,17.0
2024-12-31 00:00:00+00:00,400.0,85.7,102347.0,0.36,0.0,14.0,20.0,18.0
2025-01-01 00:00:00+00:00,400.0,86.19,101921.0,0.19,0.0,12.0,18.0,16.0
2025-01-02 00:00:00+00:00,400.0,69.06,101171.0,5.35,0.0,11.0,15.0,14.0
2025-01-03 00:00:00+00:00,400.0,77.34,100596.0,3.17,0.0,5.0,8.0,7.0
2025-01-04 00:00:00+00:00,400.0,70.01,101376.0,-0.22,0.0,4.0,6.0,6.0
2025-01-05 00:00:00+00:00,400.0,68.04,101524.0,1.78,0.0,7.0,9.0,8.0
2025-01-06 00:00:00+00:00,400.0,70.61,100714.0,3.65,0.0,11.0,16.0,15.0
2025-01-07 00:00:00+00:00,400.0,77.64,100750.0,6.32,0.0,18.0,27.0,24.0
2025-01-08 00:00:00+00:00,400.0,71.02,100635.0,11.05,0.0,17.0,23.0,21.0
2025-01-09 00:00:00+00:00,400.0,73.52,100834.0,8.59,0.0,12.5,19.0,16.0
2025-01-10 00:00:00+00:00,400.0,85.22,100322.0,4.61,0.0,14.0,20.0,18.0
2025-01-11 00:00:00+00:00,400.0,71.84,101110.0,1.8,0.0,6.5,12.5,11.0
2025-01-12 00:00:00+00:00,400.0,63.46,101457.0,2.09,0.0,5.0,8.0,7.0
2025-01-13 00:00:00+00:00,400.0,76.15,102874.0,0.88,0.0,6.0,9.0,8.0
2025-01-14 00:00:00+00:00,400.0,72.2,102788.0,-0.6,0.0,12.0,18.0,16.0
2025-01-15 00:00:00+00:00,400.0,74.65,102034.0,-2.66,0.0,16.0,23.0,21.0
2025-01-16 00:00:00+00:00,400.0,79.8,103058.0,2.46,0.0,17.0,23.5,21.5
2025-01-17 00:00:00+00:00,400.0,76.18,102734.0,3.51,0.0,10.0,14.0,13.0
2025-01-18 00:00:00+00:00,400.0,72.89,102344.0,6.72,0.0,7.0,9.0,9.0
2025-01-19 00:00:00+00:00,400.0,71.98,102251.0,2.99,0.0,16.0,24.0,21.0
2025-01-20 00:00:00+00:00,400.0,76.84,102144.0,3.08,0.0,33.0,48.0,43.0
2025-01-21 00:00:00+00:00,400.0,79.93,101634.0,1.33,0.0,17.0,26.0,22.0
2025-01-22 00:00:00+00:00,400.0,85.06,101272.0,4.65,0.0,14.0,23.0,19.0
2025-01-23 00:00:00+00:00,400.0,84.45,101163.0,4.05,0.0,24.0,35.0,31.0
2025-01-24 00:00:00+00:00,400.0,86.23,101191.0,3.65,0.0,28.0,40.0,36.0
2025-01-25 00:00:00+00:00,400.0,83.7,101860.0,6.32,0.0,13.0,19.0,17.0
2025-01-26 00:00:00+00:00,400.0,81.59,101502.0,7.7,0.0,8.0,12.0,11.0
2025-01-27 00:00:00+00:00,400.0,82.46,101196.0,6.5,0.0,12.0,17.0,15.0
2025-01-28 00:00:00+00:00,400.0,84.39,100842.0,7.6,0.0,16.0,24.5,21.0
2025-01-29 00:00:00+00:00,400.0,83.35,100958.0,8.32,0.0,14.0,22.0,20.0
2025-01-30 00:00:00+00:00,400.0,82.84,101776.0,7.77,0.0,28.0,40.0,35.0
2025-01-31 00:00:00+00:00,400.0,83.11,101888.0,9.4,0.0,11.0,16.0,14.0
2025-02-01 00:00:00+00:00,400.0,77.51,102472.0,5.45,0.0,11.0,17.0,15.0
2025-02-02 00:00:00+00:00,400.0,85.69,101994.0,1.85,0.0,9.0,13.0,12.0
2025-02-03 00:00:00+00:00,400.0,85.32,101898.0,1.48,0.0,9.0,14.0,13.0
2025-02-04 00:00:00+00:00,400.0,70.3,102590.0,1.4,0.0,15.0,20.0,19.0
2025-02-05 00:00:00+00:00,400.0,72.59,102557.0,1.26,0.0,5.5,9.0,8.0
2025-02-06 00:00:00+00:00,400.0,69.42,103242.0,0.71,0.0,6.0,9.0,8.0
2025-02-07 00:00:00+00:00,400.0,64.18,103754.0,0.55,0.0,7.0,10.0,9.0
2025-02-08 00:00:00+00:00,400.0,67.79,103818.0,-1.98,0.0,9.0,13.0,12.0
2025-02-09 00:00:00+00:00,400.0,70.2,103293.0,-2.61,0.0,7.0,12.0,10.5
2025-02-10 00:00:00+00:00,400.0,76.9,103048.0,-5.77,0.0,14.0,21.5,18.0
2025-02-11 00:00:00+00:00,400.0,74.08,103269.0,-4.55,0.0,12.0,20.0,16.0
2025-02-12 00:00:00+00:00,400.0,75.2,103078.0,-5.16,0.0,16.5,31.0,25.0
2025-02-13 00:00:00+00:00,400.0,63.9,101593.0,1.26,0.0,16.0,23.0,20.0
2025-02-14 00:00:00+00:00,400.0,69.88,101000.0,5.21,0.0,15.0,22.0,20.0
2025-02-15 00:00:00+00:00,400.0,67.66,101708.0,-2.1,0.0,4.0,6.0,6.0
2025-02-16 00:00:00+00:00,400.0,69.06,101732.0,-1.64,0.0,12.0,18.0,16.0
2025-02-17 00:00:00+00:00,400.0,72.13,102248.0,-3.92,0.0,14.0,24.0,18.0
2025-02-18 00:00:00+00:00,400.0,70.02,102330.0,-3.13,0.0,17.0,25.0,22.0
2025-02-19 00:00:00+00:00,400.0,64.51,102666.0,-2.34,0.0,17.0,24.0,22.0
2025-02-20 00:00:00+00:00,400.0,61.72,102947.0,-0.82,0.0,9.0,13.0,12.0
2025-02-21 00:00:00+00:00,400.0,61.08,103482.0,-4.05,0.0,10.0,15.0,13.5
2025-02-22 00:00:00+00:00,400.0,59.25,103190.0,-0.79,0.0,11.0,17.0,15.0
2025-02-23 00:00:00+00:00,400.0,53.2,102996.0,-1.46,0.0,9.0,14.0,13.0
2025-02-24 00:00:00+00:00,400.0,61.6,102356.0,-1.81,0.0,17.0,26.0,22.0
2025-02-25 00:00:00+00:00,400.0,57.66,101876.0,0.34,0.0,29.0,40.0,36.0
2025-02-26 00:00:00+00:00,400.0,59.49,101625.0,3.55,0.0,18.0,26.0,23.0
2025-02-27 00:00:00+00:00,400.0,72.09,101800.0,5.09,0.0,17.0,23.0,20.0
2025-02-28 00:00:00+00:00,400.0,76.95,101734.0,5.44,0.0,9.0,13.0,12.0
2025-03-01 00:00:00+00:00,400.0,81.31,102141.0,3.9,0.0,9.0,13.0,12.5
2025-03-02 00:00:00+00:00,400.0,81.22,102092.0,3.24,0.0,7.0,11.0,10.0
2025-03-03 00:00:00+00:00,400.0,74.11,102156.0,2.45,0.0,7.5,12.0,11.0
2025-03-04 00:00:00+00:00,400.0,72.8,101994.0,4.78,0.0,13.0,22.0,18.0
2025-03-05 00:00:00+00:00,400.0,60.29,102054.0,8.19,0.0,19.0,28.0,25.0
2025-03-06 00:00:00+00:00,400.0,74.95,102138.0,0.98,0.0,22.0,31.0,28.0
2025-03-07 00:00:00+00:00,400.0,48.81,101726.0,17.13,0.0,17.0,24.0,21.0
2025-03-08 00:00:00+00:00,400.0,55.27,101301.0,9.68,0.0,21.5,31.0,27.0
2025-03-09 00:00:00+00:00,400.0,47.46,100942.0,14.9,0.0,8.0,13.0,11.0
2025-03-10 00:00:00+00:00,400.0,54.77,100486.0,13.58,0.0,12.0,17.0,15.0
2025-03-11 00:00:00+00:00,400.0,54.07,99940.0,19.02,0.0,10.0,14.0,13.0
2025-03-12 00:00:00+00:00,400.0,55.56,100072.0,17.85,0.0,3.0,4.0,4.0
2025-03-13 00:00:00+00:00,400.0,62.12,99493.0,17.02,0.0,4.0,5.0,5.0
2025-03-14 00:00:00+00:00,400.0,61.91,100365.0,17.09,0.0,1.0,2.0,2.0
2025-03-15 00:00:00+00:00,400.0,63.94,100367.0,14.27,0.0,4.0,6.0,5.0
2025-03-16 00:00:00+00:00,400.0,85.13,100792.0,4.38,0.0,4.0,6.0,6.0
2025-03-17 00:00:00+00:00,400.0,79.62,100739.0,2.73,0.0,5.0,8.0,7.0
2025-03-18 00:00:00+00:00,400.0,58.85,102222.0,-0.24,0.0,1.0,2.0,2.0
2025-03-19 00:00:00+00:00,400.0,60.68,102476.0,5.26,0.0,4.0,6.0,6.0
2025-03-20 00:00:00+00:00,400.0,58.66,102578.0,7.23,0.0,14.0,19.0,17.0
2025-03-21 00:00:00+00:00,400.0,50.1,101788.0,11.99,0.0,12.0,18.0,15.0
2025-03-22 00:00:00+00:00,400.0,59.72,101559.0,9.49,0.0,5.0,7.0,7.0
2025-03-23 00:00:00+00:00,400.0,68.67,101577.0,8.03,0.0,3.0,5.0,5.0
2025-03-24 00:00:00+00:00,400.0,77.19,101217.0,10.95,0.0,9.0,13.0,12.0
2025-03-25 00:00:00+00:00,400.0,73.83,101122.0,14.09,0.0,9.0,13.5,12.0
2025-03-26 00:00:00+00:00,400.0,70.09,101250.0,13.6,0.0,9.0,13.0,12.0
2025-03-27 00:00:00+00:00,400.0,80.92,101189.0,10.86,0.0,25.0,35.0,31.5
2025-03-28 00:00:00+00:00,400.0,75.5,101050.0,13.02,0.0,14.5,21.0,19.0
2025-03-29 00:00:00+00:00,400.0,78.29,100592.0,10.15,0.0,12.0,18.0,16.0
2025-03-30 00:00:00+00:00,400.0,88.17,100461.0,9.88,0.0,9.5,14.0,12.5
2025-03-31 00:00:00+00:00,400.0,79.53,100555.0,12.15,0.0,10.0,15.0,13.5
2025-04-01 00:00:00+00:00,400.0,80.97,101050.0,11.37,0.0,11.0,17.0,15.0
2025-04-02 00:00:00+00:00,400.0,81.43,100830.0,9.96,0.0,3.0,5.0,5.0
2025-04-03 00:00:00+00:00,400.0,91.6,101326.0,10.63,0.0,7.0,11.0,10.0
2025-04-04 00:00:00+00:00,400.0,72.45,101091.0,12.79,0.0,13.5,19.0,17.0
2025-04-05 00:00:00+00:00,400.0,78.53,99878.0,10.49,0.0,3.0,4.0,4.0
2025-04-06 00:00:00+00:00,400.0,73.11,100438.0,1.84,0.0,2.0,3.0,3.0
2025-04-07 00:00:00+00:00,400.0,57.47,101168.0,2.46,0.0,4.0,6.0,6.0
2025-04-08 00:00:00+00:00,400.0,68.02,101463.0,4.55,0.0,4.0,6.0,6.0
2025-04-09 00:00:00+00:00,400.0,71.31,101322.0,3.14,0.0,5.0,8.0,7.0
2025-04-10 00:00:00+00:00,400.0,76.33,100578.0,1.9,0.0,1.0,2.0,2.0
2025-04-11 00:00:00+00:00,400.0,77.29,100538.0,4.28,0.0,4.0,6.0,6.0
2025-04-12 00:00:00+00:00,400.0,76.16,101194.0,8.65,0.0,12.0,18.0,16.0
2025-04-13 00:00:00+00:00,400.0,58.55,101392.0,13.13,0.0,4.0,6.0,6.0
2025-04-14 00:00:00+00:00,400.0,55.72,101642.0,15.06,0.0,3.0,4.0,4.0
2025-04-15 00:00:00+00:00,400.0,57.5,101616.0,14.33,0.0,1.0,2.0,2.0
2025-04-16 00:00:00+00:00,400.0,53.14,101787.0,17.53,0.0,1.0,2.0,2.0
2025-04-17 00:00:00+00:00,400.0,61.23,101764.0,17.98,0.0,2.0,3.0,3.0
2025-04-18 00:00:00+00:00,400.0,57.56,100963.0,15.31,0.0,2.0,4.0,4.0
2025-04-19 00:00:00+00:00,400.0,64.56,100922.0,14.12,0.0,4.0,6.0,6.0
2025-04-20 00:00:00+00:00,400.0,49.34,100686.0,23.86,0.0,8.0,11.0,10.0
2025-04-21 00:00:00+00:00,400.0,47.89,100682.0,22.52,0.0,3.0,4.0,4.0
2025-04-22 00:00:00+00:00,400.0,54.57,100860.0,22.65,0.0,3.0,5.0,5.0
2025-04-23 00:00:00+00:00,400.0,55.6,100802.0,22.81,0.0,4.0,5.0,5.0
2025-04-24 00:00:00+00:00,400.0,58.26,100400.0,19.67,0.0,4.0,6.0,6.0
2025-04-25 00:00:00+00:00,400.0,55.14,100298.0,21.64,0.0,4.0,6.0,6.0
2025-04-26 00:00:00+00:00,400.0,60.75,101034.0,16.12,0.0,2.0,3.0,3.0
